EmployeeID,First_Name,Surname,StreetAddress,Age,Office,Office_Type,Notes,Start_Date,Termination_Date,Active_Status_corrige
103824,Mildred,Atkinson,2740 New York Avenue,53,NYC,Corporate,Changes for 2021.06:  Termed,2018-06-18,2021-08-12,0
103825,Regina,Meneses,1492 Michael Street,55,NYC,Corporate,Changes for 2021.06:  ,2018-06-18,2022-06-28,0
103826,Aaliyah,Finch,53 Walwyn Rd,45,London,Corporate,Changes for 2021.06:  ,2018-06-18,2018-10-03,0
103827,Cynthia,Woolsey,638 Saint Marys Avenue,51,Boulder,Technology,Changes for 2021.06:  ,2018-06-25,2020-02-03,0
103828,Adam,Burns,1193 Cemetery Street,59,Boulder,Technology,Changes for 2021.06:  ,2018-06-25,2100-12-12,1
103829,Norma,Hamann,2578 Thrash Trail,32,Boulder,Technology,Changes for 2021.06:  ,2018-06-25,2100-12-12,1
103830,James,Mcknight,4938 Turnpike Drive,30,Boulder,Technology,Changes for 2021.06:  Termed,2018-06-25,2022-08-25,0
103831,Florence,Silvey,219 Warner Street,40,Boulder,Technology,Changes for 2021.06:  ,2018-06-25,2100-12-12,1
103832,Mary,Arrington,3254 Stutler Lane,60,Boulder,Technology,Changes for 2021.06:  ,2018-06-25,2100-12-12,1
103833,Floyd,Marbury,2564 Circle Drive,45,NYC,Corporate,Changes for 2021.06:  ,2018-06-25,2021-03-27,0
103834,Beth,Taylor,2321 Briercliff Road,68,NYC,Corporate,Changes for 2021.06:  ,2018-06-25,2100-12-12,1
103835,Brenda,Warner,4858 Wood Street,57,NYC,Corporate,Changes for 2021.06:  ,2018-06-25,2020-06-17,0
103836,Jacob,Osborne,1290 Conference Center Way,46,NYC,Corporate,Changes for 2021.06:  ,2018-06-25,2018-08-30,0
103837,Kristopher,Pearson,3729 Roane Avenue,59,NYC,Corporate,Changes for 2021.06:  ,2018-06-25,2100-12-12,1
103838,Donna,Pye,3839 Farland Street,40,NYC,Corporate,Changes for 2021.06:  Termed,2018-06-25,2021-06-01,0
103839,Elmer,Plowman,3329 Burton Avenue,57,NYC,Corporate,Changes for 2021.06:  Termed,2018-06-25,2022-02-14,0
103840,Coreen,Rock,1141 Burwell Heights Road,36,NYC,Corporate,Changes for 2021.06:  ,2018-06-25,2020-12-05,0
103841,Regina,Pritchard,702 Villa Drive,29,NYC,Corporate,Changes for 2021.06:  ,2018-06-25,2100-12-12,1
103842,Da-xia,Lai,A renseigner,86,HongKong,Technology,Changes for 2021.06:  Termed,2018-06-25,2022-02-26,0
103843,Yi,Tseng,A renseigner,40,HongKong,Technology,Changes for 2021.06:  ,2018-06-25,2100-12-12,1
103844,Tuva,Lund,Furer Nymos vei 155,51,Oslo,Technology,Changes for 2021.06:  Termed,2018-06-25,2022-10-03,0
103845,Joshua,Carroll,4928 Commerce Boulevard,44,Boulder,Technology,Changes for 2021.06:  ,2018-07-02,2019-01-09,0
103846,Mark,Seaman,2187 Horseshoe Lane,56,Boulder,Technology,Changes for 2021.06:  ,2018-07-02,2100-12-12,1
103847,Brenda,Mckinley,2231 Brannon Avenue,49,Boulder,Technology,Changes for 2021.06:  ,2018-07-02,2100-12-12,1
103848,Sean,Johnson,1791 Reel Avenue,31,Boulder,Technology,Changes for 2021.06:  Termed,2018-07-02,2022-11-22,0
103849,Walter,Hess,3639 Froe Street,47,Boulder,Technology,Changes for 2021.06:  ,2018-07-02,2019-06-08,0
103850,Betty,Metz,2748 Owen Lane,44,NYC,Corporate,Changes for 2021.06:  ,2018-07-02,2100-12-12,1
103851,Fabian,Dunlop,4726 Clark Street,35,NYC,Corporate,Changes for 2021.06:  ,2018-07-02,2021-11-19,0
103852,Margaret,Mccollough,2491 Jerry Toth Drive,36,Boulder,Technology,Changes for 2021.06:  ,2018-07-09,2018-10-15,0
103853,Maxine,Bales,2846 Cottrill Lane,55,Boulder,Technology,Changes for 2021.06:  ,2018-07-09,2019-11-19,0
103854,Jerald,Zimmerman,634 Musgrave Street,48,NYC,Corporate,Changes for 2021.06:  ,2018-07-09,2022-12-22,0
103855,Larry,Whiteside,4644 Twin Willow Lane,47,NYC,Corporate,Changes for 2021.06:  Termed,2018-07-09,2022-01-14,0
103856,Gordon,Strickler,725 Archwood Avenue,34,NYC,Corporate,Changes for 2021.06:  ,2018-07-09,2020-06-04,0
103857,Heng,Mai,A renseigner,54,HongKong,Technology,Changes for 2021.06:  Termed,2018-07-09,2023-04-22,0
103858,Michael,Ross,1492 Scenic Way,61,Boulder,Technology,Changes for 2021.06:  ,2018-07-16,2020-11-03,0
103859,Bertha,Mcguire,4212 Capitol Avenue,33,Boulder,Technology,Changes for 2021.06:  ,2018-07-16,2100-12-12,1
103860,Michael,Skinner,4345 Catherine Drive,57,Boulder,Technology,Changes for 2021.06:  ,2018-07-16,2021-03-17,0
103861,Thomas,Meyer,4034 Southern Avenue,56,NYC,Corporate,Changes for 2021.06:  Termed,2018-07-16,2023-09-02,0
103862,Walter,Castro,610 Byers Lane,28,NYC,Corporate,Changes for 2021.06:  ,2018-07-16,2100-12-12,1
103863,Gerald,Payne,4933 Arbutus Drive,60,NYC,Corporate,Changes for 2021.06:  ,2018-07-16,2100-12-12,1
103864,Chad,Ringgold,77 Richland Avenue,46,NYC,Corporate,Changes for 2021.06:  ,2018-07-16,2022-12-20,0
103865,Susan,Stiles,4841 Marietta Street,63,NYC,Corporate,Changes for 2021.06:  ,2018-07-16,2100-12-12,1
103866,Tomas,Borst,4304 Lilac Lane,57,NYC,Corporate,Changes for 2021.06:  Termed,2018-07-16,2021-06-13,0
103867,Vernon,Wadley,3860 Poe Road,38,NYC,Corporate,Changes for 2021.06:  ,2018-07-16,2100-12-12,1
103868,Yue yan,Chiu,A renseigner,73,HongKong,Technology,Changes for 2021.06:  ,2018-07-16,2019-04-22,0
103869,Melissa,Franks,2655 Caldwell Road,59,Boulder,Technology,Changes for 2021.06:  ,2018-07-23,2100-12-12,1
103870,Curtis,Montoya,4730 Laurel Lane,60,Boulder,Technology,Changes for 2021.06:  ,2018-07-23,2021-06-04,0
103871,Rebecca,Crow,2911 Orphan Road,47,Boulder,Technology,Changes for 2021.06:  Termed,2018-07-23,2021-05-31,0
103872,Cameron,Wolfe,1343 Selah Way,58,NYC,Corporate,Changes for 2021.06:  ,2018-07-23,2100-12-12,1
103873,Carolyn,Louque,4254 Alexander Avenue,29,NYC,Corporate,Changes for 2021.06:  ,2018-07-23,2019-09-12,0
103874,Dean,Reaves,3127 University Drive,23,NYC,Corporate,Changes for 2021.06:  ,2018-07-23,2100-12-12,1
103875,Ann,Cofer,3882 University Drive,60,NYC,Corporate,Changes for 2021.06:  ,2018-07-23,2020-10-08,0
103876,Martha,Outlaw,4943 John Avenue,43,NYC,Corporate,Changes for 2021.06:  ,2018-07-23,2100-12-12,1
103877,Meng,Li,A renseigner,42,HongKong,Technology,Changes for 2021.06:  Termed,2018-07-23,2023-12-28,0
103878,Edward,Tosh,466 Peck Court,51,Boulder,Technology,Changes for 2021.06:  ,2018-07-30,2021-06-18,0
103879,Minh,Barnes,886 Carolina Avenue,37,Boulder,Technology,Changes for 2021.06:  ,2018-07-30,2100-12-12,1
103880,Julie,Casarez,715 Big Elm,32,Boulder,Technology,Changes for 2021.06:  ,2018-07-30,2022-04-29,0
103881,Pearl,Stallworth,1890 Charack Road,35,NYC,Corporate,Changes for 2021.06:  ,2018-07-30,2022-02-16,0
103882,Melissa,Stancil,3210 Mattson Street,33,NYC,Corporate,Changes for 2021.06:  ,2018-07-30,2018-11-13,0
103883,William,Edwards,2330 Lee Avenue,31,NYC,Corporate,Changes for 2021.06:  ,2018-07-30,2021-03-23,0
103884,Alfred,Young,3212 Graystone Lakes,45,NYC,Corporate,Changes for 2021.06:  ,2018-07-30,2100-12-12,1
103885,Alba,Brophy,1796 Ashford Drive,28,NYC,Corporate,Changes for 2021.06:  ,2018-07-30,2100-12-12,1
103886,Peter,Wilson,1121 Spinnaker Lane,32,Boulder,Technology,Changes for 2021.06:  ,2018-08-06,2020-01-24,0
103887,Toni,Stamper,4561 Henry Ford Avenue,52,NYC,Corporate,Changes for 2021.06:  ,2018-08-06,2021-01-14,0
103888,Samuel,Phillips,1566 Riverwood Drive,30,NYC,Corporate,Changes for 2021.06:  ,2018-08-06,2018-08-08,0
103889,Willie,Chatman,4931 Oakwood Avenue,34,NYC,Corporate,Changes for 2021.06:  Termed,2018-08-06,2023-03-31,0
103890,Charles,Mccarthy,3584 Davis Place,44,NYC,Corporate,Changes for 2021.06:  ,2018-08-06,2100-12-12,1
103891,Elliott,Holloway,3290 Ash Avenue,35,NYC,Corporate,Changes for 2021.06:  ,2018-08-06,2100-12-12,1
103892,Bobbi,Dorgan,890 Nelm Street,55,Boulder,Technology,Changes for 2021.06:  ,2018-08-13,2020-09-10,0
103893,Danae,Williams,4416 Heavens Way,60,Boulder,Technology,Changes for 2021.06:  ,2018-08-13,2100-12-12,1
103894,Marguerite,Clayton,1071 Parrill Court,42,NYC,Corporate,Changes for 2021.06:  ,2018-08-13,2100-12-12,1
103895,Wesley,Blessing,2992 Rosemont Avenue,28,NYC,Corporate,Changes for 2021.06:  Termed,2018-08-13,2021-03-14,0
103896,Horace,Wilson,3939 Grove Street,25,NYC,Corporate,Changes for 2021.06:  ,2018-08-13,2023-01-26,0
103897,Richard,Aycock,4928 Biddie Lane,33,NYC,Corporate,Changes for 2021.06:  ,2018-08-13,2021-09-15,0
103898,Brandon,Kohl,4496 Beechwood Drive,36,NYC,Corporate,Changes for 2021.06:  ,2018-08-13,2020-09-11,0
103899,Patsy,Robinson,677 Hardesty Street,40,NYC,Corporate,Changes for 2021.06:  ,2018-08-13,2019-07-30,0
103900,Ylva,Bastiansen,Steinhammerveien 218,23,Oslo,Technology,Changes for 2021.06:  ,2018-08-13,2022-08-03,0
103901,Tracey,Olivares,3114 Cecil Street,37,Boulder,Technology,Changes for 2021.06:  ,2018-08-20,2100-12-12,1
103902,Stephen,Bazan,993 Hall Place,38,Boulder,Technology,Changes for 2021.06:  ,2018-08-20,2100-12-12,1
103903,Mitchell,Robinson,3718 Stanley Avenue,64,NYC,Corporate,Changes for 2021.06:  ,2018-08-20,2100-12-12,1
103904,Ronnie,Polk,4066 Lindale Avenue,58,NYC,Corporate,Changes for 2021.06:  ,2018-08-20,2019-11-04,0
103905,Joseph,Smith,4580 Reeves Street,34,Boulder,Technology,Changes for 2021.06:  ,2018-08-27,2100-12-12,1
103906,Katherine,Holdren,4143 Masonic Hill Road,58,Boulder,Technology,Changes for 2021.06:  Termed,2018-08-27,2023-02-21,0
103907,Ryan,Penick,4664 Wiseman Street,50,Boulder,Technology,Changes for 2021.06:  ,2018-08-27,2019-06-24,0
103908,Mary,Hartley,3987 Barnes Street,42,NYC,Corporate,Changes for 2021.06:  ,2018-08-27,2100-12-12,1
103909,Jeannie,Wilson,4796 Center Avenue,33,NYC,Corporate,Changes for 2021.06:  ,2018-08-27,2100-12-12,1
103910,Anna,Mcdonald,4659 Coburn Hollow Road,55,NYC,Corporate,Changes for 2021.06:  ,2018-08-27,2100-12-12,1
103911,David,Briggs,3350 Tori Lane,26,NYC,Corporate,Changes for 2021.06:  ,2018-08-27,2022-02-10,0
103912,Pei,Galloway,4209 Kemper Lane,36,NYC,Corporate,Changes for 2021.06:  ,2018-08-27,2100-12-12,1
103913,Robert,Guerrero,2075 Elk Street,56,NYC,Corporate,Changes for 2021.06:  ,2018-08-27,2100-12-12,1
103914,Cong,Tang,A renseigner,64,HongKong,Technology,Changes for 2021.06:  ,2018-08-27,2100-12-12,1
103915,Chester,Novak,3896 Layman Court,47,NYC,Corporate,Changes for 2021.06:  Termed,2018-09-03,2023-02-26,0
103916,Catherine,Betz,2692 Henry Ford Avenue,28,NYC,Corporate,Changes for 2021.06:  ,2018-09-03,2100-12-12,1
103917,Gilbert,Smith,3381 Pritchard Court,60,NYC,Corporate,Changes for 2021.06:  ,2018-09-03,2019-10-18,0
103918,Frank,Jones,1955 Thomas Street,44,NYC,Corporate,Changes for 2021.06:  ,2018-09-03,2100-12-12,1
103919,Annette,Paul,3442 Upton Avenue,53,Boulder,Technology,Changes for 2021.06:  ,2018-09-10,2100-12-12,1
103920,Nestor,Quimby,56 Birch  Street,68,NYC,Corporate,Changes for 2021.06:  ,2018-09-10,2100-12-12,1
103921,Matthew,Delcambre,4862 Joseph Street,29,NYC,Corporate,Changes for 2021.06:  ,2018-09-10,2100-12-12,1
103922,Jessica,Qualls,1893 Wescam Court,38,NYC,Corporate,Changes for 2021.06:  ,2018-09-10,2020-08-27,0
103923,James,Ryan,3170 Ralph Drive,37,NYC,Corporate,Changes for 2021.06:  ,2018-09-10,2020-01-30,0
103924,Robert,Anderson,2810 Red Bud Lane,50,NYC,Corporate,Changes for 2021.06:  ,2018-09-10,2100-12-12,1
103925,John,Merrill,2877 Weekley Street,35,NYC,Corporate,Changes for 2021.06:  ,2018-09-10,2020-01-30,0
103926,Wilbur,Downs,1113 Corbin Branch Road,61,NYC,Corporate,Changes for 2021.06:  ,2018-09-10,2100-12-12,1
103927,John,Waldroup,1403 Liberty Avenue,27,NYC,Corporate,Changes for 2021.06:  ,2018-09-10,2019-09-16,0
103928,Megan,Beaupre,4790 Parkway Street,33,NYC,Corporate,Changes for 2021.06:  ,2018-09-10,2019-10-23,0
103929,Patryk,Johansen,Hemmestveittunet 147,29,Oslo,Technology,Changes for 2021.06:  ,2018-09-10,2023-04-05,0
103930,Laura,Daigneault,3881 Rogers Street,30,Boulder,Technology,Changes for 2021.06:  ,2018-09-17,2022-11-30,0
103931,Doyle,Brown,2991 Argonne Street,31,Boulder,Technology,Changes for 2021.06:  ,2018-09-17,2100-12-12,1
103932,Clifford,Russell,4705 Hickory Heights Drive,63,NYC,Corporate,Changes for 2021.06:  ,2018-09-17,2021-03-31,0
103933,Charolette,Boswell,2454 Radford Street,50,NYC,Corporate,Changes for 2021.06:  ,2018-09-17,2020-02-29,0
103934,Stephen,Hoffman,1108 Stutler Lane,68,NYC,Corporate,Changes for 2021.06:  Termed,2018-09-17,2022-03-31,0
103935,Lynn,Robb,241 Pennsylvania Avenue,33,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103936,Tinisha,Obrien,2733 University Street,34,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2019-04-10,0
103937,Zelda,Aguilar,1839 McDowell Street,62,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103938,Jill,Cummins,821 Prudence Street,41,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103939,Beth,Sloan,3769 Melville Street,44,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103940,Sallie,Baeza,3270 Holden Street,42,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2019-10-19,0
103941,Betty,Elsea,3944 Thompson Drive,52,SanJose,Corporate,Changes for 2021.06:  Termed,2018-09-24,2021-11-04,0
103942,Nancy,Schenk,1168 Layman Court,29,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2019-11-27,0
103943,Florence,Smith,2688 Freed Drive,35,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2018-10-10,0
103944,Philip,Winston,982 Mount Tabor,57,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2019-10-22,0
103945,Jan,Haynes,3748 Wood Street,62,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103946,Barry,Haywood,3441 Lakeland Park Drive,37,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103947,Steven,Marguez,1654 Austin Avenue,57,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103948,Cynthia,Cowen,8 Jarvisville Road,42,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103949,Nancy,Shriner,3141 Oak Street,52,SanJose,Corporate,Changes for 2021.06:  ,2018-09-24,2019-08-28,0
103950,Patricia,Cohan,4497 Ersel Street,53,Boulder,Technology,Changes for 2021.06:  ,2018-09-24,2021-01-19,0
103951,Antonio,Vass,4333 Ben Street,28,Boulder,Technology,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103952,Debra,Johnston,1793 Jarvisville Road,45,Boulder,Technology,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103953,Anne,Wallen,3811 Hannah Street,36,Boulder,Technology,Changes for 2021.06:  ,2018-09-24,2020-09-28,0
103954,Jodi,Skaggs,3955 Burke Street,48,Boulder,Technology,Changes for 2021.06:  Termed,2018-09-24,2023-07-01,0
103955,Evelyn,Smith,1134 Sycamore Fork Road,51,NYC,Corporate,Changes for 2021.06:  ,2018-09-24,2019-06-28,0
103956,Ellen,Thomas,4344 Arbor Court,47,NYC,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103957,Robert,Peters,2071 Reppert Coal Road,36,NYC,Corporate,Changes for 2021.06:  Termed,2018-09-24,2023-09-08,0
103958,Ryan,Bailey,367 Aaron Smith Drive,61,NYC,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103959,Jeanette,Oakes,2423 Payne Street,31,NYC,Corporate,Changes for 2021.06:  ,2018-09-24,2022-09-21,0
103960,Louis,Basnight,448 Patterson Road,53,NYC,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103961,Patricia,Mcbride,4005 Diane Street,43,NYC,Corporate,Changes for 2021.06:  ,2018-09-24,2100-12-12,1
103962,Lien,Liang,A renseigner,88,HongKong,Technology,Changes for 2021.06:  Termed,2018-09-24,2022-08-03,0
103963,Jonas,Nordli,Danskeveien 151,29,Oslo,Technology,Changes for 2021.06:  ,2018-09-24,2021-02-07,0
103964,Millie,Leonard,6 North Road,43,London,Corporate,Changes for 2021.06:  ,2018-09-29,2100-12-12,1
103965,Thomas,Tomlinson,8 Cheriton Rd,53,London,Corporate,Changes for 2021.06:  ,2018-09-29,2018-11-26,0
103966,Juan,Compton,1997 Arlington Avenue,26,Boulder,Technology,Changes for 2021.06:  Termed,2018-09-29,2022-04-18,0
103967,Roberta,Thomas,4434 Graystone Lakes,25,Boulder,Technology,Changes for 2021.06:  ,2018-09-29,2100-12-12,1
103968,Jackson,Putnam,818 Bryan Street,30,Boulder,Technology,Changes for 2021.06:  ,2018-09-29,2100-12-12,1
103969,Paul,Luna,1071 Thompson Drive,38,SanJose,Corporate,Changes for 2021.06:  Termed,2018-10-01,2022-02-23,0
103970,Jeffery,Bolen,4842 Patton Lane,36,SanJose,Corporate,Changes for 2021.06:  ,2018-10-01,2019-08-25,0
103971,Katie,Navarrete,1690 Roosevelt Street,59,SanJose,Corporate,Changes for 2021.06:  ,2018-10-01,2021-09-30,0
103972,Jason,Craig,4696 Buckhannan Avenue,56,SanJose,Corporate,Changes for 2021.06:  Termed,2018-10-01,2023-10-29,0
103973,George,Sealey,4678 Shady Pines Drive,51,SanJose,Corporate,Changes for 2021.06:  ,2018-10-01,2100-12-12,1
103974,Elva,Mclin,1509 Oak Lane,41,SanJose,Corporate,Changes for 2021.06:  Termed,2018-10-01,2022-03-25,0
103975,Karen,Smith,1009 Ferrell Street,53,SanJose,Corporate,Changes for 2021.06:  ,2018-10-01,2019-01-04,0
103976,John,Hobdy,3909 Tuna Street,35,SanJose,Corporate,Changes for 2021.06:  ,2018-10-01,2100-12-12,1
103977,Joseph,Moreau,4879 Myra Street,27,SanJose,Corporate,Changes for 2021.06:  ,2018-10-01,2100-12-12,1
103978,Jerry,Moore,298 North Bend River Road,23,SanJose,Corporate,Changes for 2021.06:  ,2018-10-01,2100-12-12,1
103979,Helen,Cho,380 Thorn Street,30,SanJose,Corporate,Changes for 2021.06:  ,2018-10-01,2100-12-12,1
103980,Margaret,Spencer,3800 Veltri Drive,61,SanJose,Corporate,Changes for 2021.06:  ,2018-10-01,2019-01-08,0
103981,James,Privette,3014 Bates Brothers Road,68,NYC,Corporate,Changes for 2021.06:  ,2018-10-01,2100-12-12,1
103982,Richard,Smith,4732 B Street,28,NYC,Corporate,Changes for 2021.06:  ,2018-10-01,2100-12-12,1
103983,Michael,Hardee,2468 Summit Street,62,NYC,Corporate,Changes for 2021.06:  ,2018-10-01,2100-12-12,1
103984,Kathy,Salazar,1684 Eva Pearl Street,50,NYC,Corporate,Changes for 2021.06:  ,2018-10-01,2021-05-07,0
103985,Marguerite,Ogan,879 Stoneybrook Road,62,NYC,Corporate,Changes for 2021.06:  Termed,2018-10-01,2021-10-21,0
103986,Kathleen,Lerner,698 Irving Place,30,NYC,Corporate,Changes for 2021.06:  Termed,2018-10-01,2022-11-03,0
103987,Stephen,Gates,1175 Woodland Drive,30,Boulder,Technology,Changes for 2021.06:  ,2018-10-06,2100-12-12,1
103988,William,Ingersoll,1815 Jadewood Drive,60,Boulder,Technology,Changes for 2021.06:  Termed,2018-10-06,2021-08-17,0
103989,Anna,Pickett,3552 Clarence Court,55,Boulder,Technology,Changes for 2021.06:  ,2018-10-06,2020-10-05,0
103990,Michael,Austin,3711 Chapel Street,50,Boulder,Technology,Changes for 2021.06:  ,2018-10-06,2019-01-06,0
103991,Eric,Chan,3452 Ripple Street,60,Boulder,Technology,Changes for 2021.06:  ,2018-10-06,2100-12-12,1
103992,Willie,Newby,4691 Hickman Street,53,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2019-04-25,0
103993,John,Richardson,4026 Deercove Drive,40,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2021-07-20,0
103994,Ruth,Hays,411 Park Boulevard,28,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
103995,Sarah,Pecor,761 Cambridge Court,43,SanJose,Corporate,Changes for 2021.06:  Termed,2018-10-08,2021-12-07,0
103996,Richard,Hershberger,1119 Davis Street,56,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
103997,Brandon,Beem,3614 Dovetail Drive,23,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
103998,Phillip,Barker,4566 Boring Lane,43,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
103999,Janel,Sutter,4592 Armory Road,40,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104000,Melvin,Scott,1223 University Hill Road,46,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104001,Wendy,Anderson,626 Circle Drive,52,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104002,Lucy,Pierce,4917 Andell Road,57,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104003,Tori,Hirsch,4593 Dark Hollow Road,24,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104004,Mark,Thompson,4517 Red Bud Lane,37,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104005,John,Mitchell,1748 Brannon Avenue,51,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104006,Douglas,Washington,1727 Owen Lane,48,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104007,Fannie,Diaz,4124 Driftwood Road,61,SanJose,Corporate,Changes for 2021.06:  Termed,2018-10-08,2022-02-19,0
104008,Susan,Powell,4532 Orchard Street,24,SanJose,Corporate,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104009,Carlos,Smith,1735 Bassel Street,46,Boulder,Technology,Changes for 2021.06:  ,2018-10-08,2020-08-10,0
104010,Danny,Burke,3994 Tenmile,28,Boulder,Technology,Changes for 2021.06:  ,2018-10-08,2021-04-19,0
104011,Latoya,Herrera,714 Lynch Street,56,Boulder,Technology,Changes for 2021.06:  Termed,2018-10-08,2023-11-23,0
104012,Edward,Mccloskey,4628 Victoria Court,38,Boulder,Technology,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104013,Debra,Delarosa,3199 Pinnickinnick Street,32,Boulder,Technology,Changes for 2021.06:  ,2018-10-08,2022-06-02,0
104014,Derek,Jones,4599 Armory Road,30,Boulder,Technology,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104015,Zachary,Campos,3712 Daylene Drive,45,Boulder,Technology,Changes for 2021.06:  Termed,2018-10-08,2022-02-28,0
104016,Matthew,Williams,4479 Goldie Lane,36,Boulder,Technology,Changes for 2021.06:  ,2018-10-08,2100-12-12,1
104017,Danny,Dougherty,1921 Howard Street,47,NYC,Corporate,Changes for 2021.06:  ,2018-10-08,2022-04-06,0
104018,Mendy,Worth,2976 White Avenue,36,NYC,Corporate,Changes for 2021.06:  Termed,2018-10-08,2022-05-08,0
104019,E,Lai,A renseigner,72,HongKong,Technology,Changes for 2021.06:  ,2018-10-08,2021-07-30,0
104020,Elias,Svensen,Bregneveien 236,54,Oslo,Technology,Changes for 2021.06:  ,2018-10-08,2023-02-20,0
104021,Patricia,Peak,2622 Harvest Lane,36,Boulder,Technology,Changes for 2021.06:  ,2018-10-13,2100-12-12,1
